date,open,high,low,close,volume
2016.08.29,1.11769,1.1207,1.11572,1.11878,63520
2016.08.30,1.11878,1.11915,1.11313,1.11412,62190
2016.08.31,1.11418,1.11647,1.11224,1.11566,67292
2016.09.01,1.11567,1.12044,1.11268,1.11958,68372
2016.09.02,1.11958,1.12513,1.11497,1.11535,75297
2016.09.05,1.11566,1.11816,1.11389,1.11461,48003
2016.09.06,1.11461,1.12623,1.11397,1.12545,67370
2016.09.07,1.12544,1.1271,1.1228,1.12384,69989
2016.09.08,1.12383,1.13263,1.12339,1.12592,79006
2016.09.09,1.12591,1.12842,1.11977,1.12305,71513
2016.09.12,1.12355,1.12675,1.12097,1.12338,85441
2016.09.13,1.12338,1.12598,1.12032,1.12189,75396
2016.09.14,1.12189,1.12733,1.12096,1.12479,66493
2016.09.15,1.12483,1.1283,1.12183,1.12426,78995
2016.09.16,1.12404,1.12491,1.11487,1.11556,72521
2016.09.19,1.1152,1.11972,1.115,1.11728,62470
2016.09.20,1.11729,1.12127,1.11492,1.11498,70809
2016.09.21,1.11499,1.11958,1.11224,1.11887,92646
2016.09.22,1.1188,1.12565,1.11842,1.12066,70169
2016.09.23,1.12068,1.12398,1.11931,1.12252,67156
2016.09.26,1.1229,1.12782,1.12203,1.12526,63228
2016.09.27,1.12529,1.1258,1.11902,1.12137,70521
2016.09.28,1.12124,1.1236,1.11812,1.12162,67710
2016.09.29,1.12164,1.1249,1.1196,1.12205,70713
2016.09.30,1.12211,1.12499,1.11526,1.12402,84514
2016.10.03,1.12275,1.12435,1.12045,1.12105,54442
2016.10.04,1.12103,1.12381,1.11372,1.12038,77408
2016.10.05,1.12038,1.12326,1.11889,1.12031,63349
2016.10.06,1.12037,1.12117,1.11391,1.11462,64378
2016.10.07,1.11473,1.1204,1.11037,1.1201,102605
2016.10.10,1.11786,1.12026,1.11306,1.11369,56439
2016.10.11,1.11368,1.11416,1.10482,1.10529,72899
2016.10.12,1.1053,1.10669,1.10037,1.10064,78816
2016.10.13,1.10063,1.10568,1.09848,1.10547,75579
2016.10.14,1.10544,1.10576,1.09699,1.09702,69846
2016.10.17,1.09681,1.10071,1.09631,1.09983,40214
2016.10.18,1.09983,1.10256,1.09693,1.09796,58219
2016.10.19,1.09796,1.10037,1.09543,1.09727,59293
2016.10.20,1.09726,1.10384,1.0915,1.09284,68135
2016.10.21,1.09285,1.09289,1.08585,1.08826,59290
2016.10.24,1.08804,1.08989,1.08588,1.08799,52610
2016.10.25,1.08806,1.09041,1.08502,1.08875,64417
2016.10.26,1.08872,1.0946,1.08737,1.0907,64351
2016.10.27,1.09067,1.09414,1.08817,1.08927,65492
2016.10.28,1.08948,1.0991,1.08923,1.09858,75429
2016.10.30,1.09908,1.09909,1.09777,1.09839,815
2016.10.31,1.09837,1.09896,1.09352,1.0976,55982
2016.11.01,1.09758,1.10681,1.09593,1.10563,64377
2016.11.02,1.10565,1.11223,1.10489,1.10946,77424
2016.11.03,1.10953,1.11251,1.1059,1.11057,74523
2016.11.04,1.11057,1.1139,1.10792,1.11386,66599
2016.11.07,1.10593,1.11093,1.10266,1.10394,67301
2016.11.08,1.10393,1.10663,1.10081,1.10234,58294
2016.11.09,1.10248,1.12987,1.09064,1.09083,179131
2016.11.10,1.09082,1.09528,1.08641,1.08891,109380
2016.11.11,1.08896,1.09227,1.08296,1.08543,99251
2016.11.14,1.08316,1.08405,1.07084,1.07363,108862
2016.11.15,1.0736,1.08158,1.07133,1.07215,92877
2016.11.16,1.07217,1.07587,1.06654,1.06898,85450
2016.11.17,1.06897,1.07448,1.06192,1.06251,87697
2016.11.18,1.06232,1.0642,1.05684,1.05868,97717
2016.11.21,1.05926,1.06484,1.0578,1.06256,96412
2016.11.22,1.06283,1.06571,1.05829,1.0625,84449
2016.11.23,1.0625,1.06428,1.05253,1.05513,83766
2016.11.24,1.05513,1.05845,1.05173,1.05511,78380
2016.11.25,1.0552,1.06266,1.05377,1.05889,92413
2016.11.28,1.06082,1.0685,1.05628,1.06132,92132
2016.11.29,1.06133,1.06536,1.05641,1.06485,83827
2016.11.30,1.06483,1.06658,1.05519,1.05872,95511
2016.12.01,1.05877,1.06679,1.05839,1.06608,95163
2016.12.02,1.06603,1.06891,1.06245,1.06606,85078
2016.12.05,1.06659,1.07957,1.05051,1.07632,119544
2016.12.06,1.07631,1.07845,1.06978,1.07177,96216
2016.12.07,1.07166,1.07676,1.07091,1.07514,67816
2016.12.08,1.07522,1.08724,1.05965,1.06142,93854
2016.12.09,1.06143,1.06289,1.05302,1.05599,74391
2016.12.12,1.05317,1.06509,1.05245,1.06336,77976
2016.12.13,1.0633,1.06664,1.06031,1.06233,74038
2016.12.14,1.06254,1.06692,1.04953,1.05348,85586
2016.12.15,1.05348,1.05385,1.03656,1.04128,119212
2016.12.16,1.04122,1.04732,1.04,1.04496,84338
2016.12.19,1.04372,1.04787,1.03918,1.04013,76984
2016.12.20,1.0401,1.04172,1.03515,1.03871,72437
2016.12.21,1.0387,1.04505,1.03817,1.04233,66200
2016.12.22,1.04232,1.04986,1.04226,1.04355,69624
2016.12.23,1.04353,1.04679,1.04257,1.04553,50221
2016.12.26,1.04644,1.04649,1.04394,1.04538,17926
2016.12.27,1.04546,1.04626,1.04316,1.04555,49720
2016.12.28,1.04555,1.0479,1.03714,1.04126,59914
2016.12.29,1.04127,1.04931,1.04078,1.04877,72151
2016.12.30,1.04857,1.06517,1.04821,1.05282,96830
2017.01.02,1.05143,1.05234,1.04494,1.0453,42125
2017.01.03,1.0453,1.04893,1.03395,1.04044,81244
2017.01.04,1.04044,1.04989,1.03891,1.0487,81281
2017.01.05,1.04869,1.06145,1.04799,1.06006,105878
2017.01.06,1.06026,1.06196,1.05242,1.0531,86103
2017.01.09,1.05296,1.05822,1.051,1.05734,72257
2017.01.10,1.05736,1.06264,1.05501,1.05541,84787
2017.01.11,1.05541,1.06222,1.04531,1.05814,105382
2017.01.12,1.05818,1.06839,1.05706,1.06115,108752
2017.01.13,1.06118,1.0673,1.05954,1.064,86404
2017.01.16,1.06043,1.0635,1.05785,1.05991,76949
2017.01.17,1.05997,1.07186,1.05958,1.07124,105891
2017.01.18,1.07119,1.07146,1.06275,1.06288,90773
2017.01.19,1.06285,1.06758,1.05886,1.06634,102890
2017.01.20,1.0664,1.07088,1.06243,1.06991,101050
2017.01.23,1.07004,1.07683,1.06935,1.07642,95150
2017.01.24,1.07643,1.07739,1.07195,1.07303,84280
2017.01.25,1.07296,1.07689,1.07105,1.07473,80571
2017.01.26,1.07473,1.07649,1.06568,1.06794,84227
2017.01.27,1.06817,1.07242,1.06576,1.06958,75793
2017.01.30,1.072,1.07394,1.06195,1.06923,77140
2017.01.31,1.06925,1.08114,1.06839,1.07964,98885
2017.02.01,1.07964,1.08065,1.0729,1.07674,85470
2017.02.02,1.07683,1.08281,1.07552,1.07572,88986
2017.02.03,1.07573,1.07968,1.07116,1.07853,84112
2017.02.06,1.07889,1.07905,1.07049,1.07495,78292
2017.02.07,1.07496,1.07496,1.06553,1.06816,79207
2017.02.08,1.06824,1.07131,1.06398,1.06971,78398
2017.02.09,1.0697,1.07088,1.06501,1.06538,74785
2017.02.10,1.06542,1.06669,1.0607,1.06392,75257
2017.02.13,1.06275,1.06576,1.05912,1.05965,67638
2017.02.14,1.05968,1.06326,1.056,1.05761,72367
2017.02.15,1.05761,1.06084,1.05206,1.05985,75934
2017.02.16,1.05983,1.06786,1.05902,1.06727,75581
2017.02.17,1.06725,1.0676,1.06047,1.06093,68041
2017.02.20,1.06074,1.0632,1.06024,1.06128,53631
2017.02.21,1.06128,1.06145,1.05252,1.05358,65785
2017.02.22,1.05356,1.05732,1.04929,1.05576,75097
2017.02.23,1.05571,1.05945,1.05368,1.05802,66639
2017.02.24,1.05808,1.06171,1.05559,1.05608,64433
2017.02.27,1.05627,1.063,1.05508,1.05863,64908
2017.02.28,1.05856,1.06294,1.05678,1.05755,68016
2017.03.01,1.05748,1.05885,1.05134,1.05458,84960
2017.03.02,1.05456,1.05507,1.04941,1.05058,67857
2017.03.03,1.05053,1.06232,1.05011,1.06214,78158
2017.03.06,1.06088,1.06394,1.0574,1.05812,62381
2017.03.07,1.05812,1.06018,1.05575,1.05649,55268
2017.03.08,1.05645,1.05732,1.05341,1.05398,64192
2017.03.09,1.05393,1.06143,1.05243,1.05753,80788
2017.03.10,1.05753,1.06983,1.05716,1.06734,76057
2017.03.12,1.06773,1.06875,1.06766,1.06843,698
2017.03.13,1.06845,1.07135,1.06514,1.06528,66670
2017.03.14,1.06527,1.06617,1.05992,1.06073,61264
2017.03.15,1.06072,1.07392,1.06037,1.07355,71678
2017.03.16,1.07353,1.07735,1.0705,1.07712,76987
2017.03.17,1.07708,1.07815,1.07268,1.07387,60873
2017.03.19,1.07327,1.07399,1.07327,1.07385,519
2017.03.20,1.07385,1.07765,1.07244,1.0736,51117
2017.03.21,1.07366,1.08184,1.07185,1.0806,71100
2017.03.22,1.08061,1.08239,1.07752,1.07918,70172
2017.03.23,1.07917,1.08041,1.07672,1.0782,64950
2017.03.24,1.0782,1.08173,1.07596,1.07971,60864
2017.03.27,1.08381,1.09052,1.08265,1.0863,62558
2017.03.28,1.08634,1.08719,1.07981,1.08119,53726
2017.03.29,1.0812,1.08258,1.07392,1.07647,60859
2017.03.30,1.07646,1.0769,1.06712,1.06733,59226
2017.03.31,1.06732,1.07011,1.06508,1.0657,60259
2017.04.03,1.06593,1.06803,1.06417,1.06678,51269
2017.04.04,1.06682,1.06763,1.06349,1.06719,49278
2017.04.05,1.0672,1.06884,1.06341,1.06615,56383
2017.04.06,1.06617,1.06833,1.06283,1.0643,57531
2017.04.07,1.06432,1.06641,1.05799,1.05894,66690
2017.04.10,1.05874,1.06059,1.05691,1.05947,45200
2017.04.11,1.0595,1.06293,1.05778,1.06032,49843
2017.04.12,1.06034,1.06744,1.05882,1.0663,53707
2017.04.13,1.06634,1.06768,1.06083,1.06123,51814
2017.04.14,1.06123,1.06292,1.0605,1.06099,30743
2017.04.17,1.06163,1.06698,1.0602,1.06418,35070
2017.04.18,1.06412,1.07352,1.06365,1.07296,58399
2017.04.19,1.07296,1.07361,1.06991,1.07104,47402
2017.04.20,1.07105,1.07768,1.07081,1.07158,48885
2017.04.21,1.07157,1.07372,1.06816,1.07235,46644
2017.04.24,1.0919,1.09191,1.082,1.08661,69442
2017.04.25,1.08662,1.09493,1.08507,1.09238,53689
2017.04.26,1.09246,1.095,1.0855,1.09024,62344
2017.04.27,1.09029,1.09323,1.08509,1.08715,58552
2017.04.28,1.08715,1.09466,1.08562,1.08976,55893
2017.05.01,1.09095,1.0923,1.08834,1.08973,32351
2017.05.02,1.08979,1.09324,1.08874,1.09281,46312
2017.05.03,1.09279,1.09361,1.08821,1.08848,51441
2017.05.04,1.08851,1.09864,1.08741,1.09833,59693
2017.05.05,1.09829,1.09986,1.09476,1.0998,56928
2017.05.08,1.10192,1.10213,1.09157,1.09228,59457
2017.05.09,1.09225,1.09328,1.08627,1.08717,56228
2017.05.10,1.08718,1.08973,1.08526,1.0866,54063
2017.05.11,1.08666,1.08923,1.08385,1.08599,49687
2017.05.12,1.08604,1.09336,1.0855,1.09315,48558
2017.05.15,1.09299,1.09887,1.09219,1.09741,44849
2017.05.16,1.09741,1.10964,1.09735,1.10818,56821
2017.05.17,1.10817,1.11614,1.1079,1.11579,70328
2017.05.18,1.11581,1.11711,1.1075,1.11023,81566
2017.05.19,1.11022,1.1211,1.1096,1.12068,56206
2017.05.22,1.11949,1.12628,1.11607,1.12363,54457
2017.05.23,1.12363,1.12673,1.11743,1.11817,67906
2017.05.24,1.11818,1.12192,1.11677,1.12176,63225
2017.05.25,1.12176,1.12496,1.11929,1.12092,53264
2017.05.26,1.12096,1.12338,1.11598,1.11782,54349
2017.05.29,1.11694,1.11891,1.11611,1.11638,32256
2017.05.30,1.11636,1.12047,1.11089,1.11853,55734
2017.05.31,1.11853,1.12515,1.11638,1.12425,57177
2017.06.01,1.12424,1.1256,1.12014,1.12115,47750
2017.06.02,1.12123,1.12844,1.12043,1.12798,47094
2017.06.05,1.1272,1.1283,1.12336,1.12534,39200
2017.06.06,1.12535,1.1283,1.12397,1.12756,45585
2017.06.07,1.12764,1.12815,1.12033,1.1255,52516
2017.06.08,1.12556,1.12684,1.11939,1.12134,56812
2017.06.09,1.12134,1.12363,1.11656,1.11953,64425
2017.06.12,1.12066,1.12313,1.11912,1.12016,44061
2017.06.13,1.12015,1.1224,1.11845,1.12099,41471
2017.06.14,1.12099,1.12951,1.11923,1.12159,73730
2017.06.15,1.12166,1.12278,1.11315,1.1143,67015
2017.06.16,1.11426,1.12007,1.11377,1.11949,54778
2017.06.19,1.12041,1.12119,1.11423,1.11477,50313
2017.06.20,1.11478,1.11642,1.11182,1.11331,58959
2017.06.21,1.11332,1.11683,1.11265,1.1167,52884
2017.06.22,1.11672,1.11771,1.11386,1.11518,51515
2017.06.23,1.11505,1.12081,1.11444,1.11923,45224
2017.06.26,1.11961,1.1219,1.11711,1.11801,52110
2017.06.27,1.11794,1.13486,1.11783,1.13366,70341
2017.06.28,1.13368,1.13899,1.12907,1.13762,86985
2017.06.29,1.13762,1.14446,1.13736,1.14393,75138
2017.06.30,1.144,1.14444,1.13914,1.14203,70590
2017.07.03,1.14181,1.14259,1.13543,1.1363,54172
2017.07.04,1.13629,1.13762,1.13353,1.1342,51050
2017.07.05,1.13416,1.13678,1.13117,1.13501,64707
2017.07.06,1.13507,1.14241,1.13291,1.14218,64311
2017.07.07,1.14218,1.14392,1.1379,1.14,67421
2017.07.10,1.13973,1.14173,1.13809,1.13986,48648
2017.07.11,1.13984,1.14789,1.1382,1.14658,59147
2017.07.12,1.14657,1.14887,1.13908,1.14108,76414
2017.07.13,1.14108,1.14551,1.13698,1.13968,71407
2017.07.14,1.13968,1.14712,1.13907,1.14665,65558
2017.07.17,1.14713,1.14864,1.1434,1.1477,59614
2017.07.18,1.14771,1.15824,1.14707,1.15529,85573
2017.07.19,1.15525,1.15562,1.15092,1.15143,60559
2017.07.20,1.15143,1.16574,1.14785,1.16298,92634
2017.07.21,1.16298,1.1682,1.16182,1.16625,69417
2017.07.24,1.1662,1.16835,1.16251,1.16396,63326
2017.07.25,1.16396,1.17115,1.16301,1.16452,71398
2017.07.26,1.16456,1.1739,1.16117,1.17316,80178
2017.07.27,1.17332,1.17759,1.16493,1.16749,88275
2017.07.28,1.16749,1.17634,1.16705,1.17488,80673
2017.07.31,1.17451,1.18447,1.17223,1.18403,73116
2017.08.01,1.18409,1.18434,1.17843,1.18005,76280
2017.08.02,1.18006,1.19094,1.17929,1.18545,75775
2017.08.03,1.18546,1.18923,1.18297,1.18683,72154
2017.08.04,1.18686,1.18885,1.17274,1.17724,69615
2017.08.07,1.17717,1.18133,1.17691,1.17942,44511
2017.08.08,1.17944,1.1823,1.17145,1.17502,57559
2017.08.09,1.17491,1.1763,1.16881,1.17583,70243
2017.08.10,1.17583,1.17844,1.17033,1.17696,67452
2017.08.11,1.17711,1.18464,1.17478,1.18206,66822
2017.08.14,1.18206,1.18377,1.17692,1.17796,58751
2017.08.15,1.17796,1.1792,1.16865,1.17328,67303
2017.08.16,1.17338,1.1778,1.16806,1.17662,72509
2017.08.17,1.17664,1.17893,1.16658,1.17216,81003
2017.08.18,1.17217,1.17737,1.17078,1.17584,73753
2017.08.21,1.17543,1.18273,1.17304,1.18139,51243
2017.08.22,1.18134,1.18236,1.17444,1.17604,54325
2017.08.23,1.17604,1.18223,1.17395,1.18053,59517
2017.08.24,1.18057,1.1817,1.17834,1.17981,65001
2017.08.25,1.17983,1.19404,1.17725,1.19211,80824
2017.08.28,1.19427,1.19829,1.19162,1.19779,62608
2017.08.29,1.19774,1.20693,1.19457,1.19709,107479
2017.08.30,1.19709,1.19837,1.188,1.18826,89950
2017.08.31,1.18825,1.1912,1.18222,1.19083,90659
2017.09.01,1.19083,1.19789,1.18494,1.18604,94258
2017.09.04,1.18835,1.19213,1.18728,1.18917,67378
2017.09.05,1.18916,1.19399,1.18675,1.19115,88458
2017.09.06,1.19116,1.19496,1.19021,1.19155,91325
2017.09.07,1.19157,1.2059,1.19133,1.20199,102265
2017.09.08,1.20196,1.20916,1.20141,1.20312,96269
2017.09.11,1.20149,1.20286,1.19471,1.19511,67948
2017.09.12,1.19505,1.19776,1.19256,1.1965,88593
2017.09.13,1.1965,1.19942,1.18722,1.18838,68133
2017.09.14,1.18842,1.19217,1.1837,1.19168,88213
2017.09.15,1.19172,1.19865,1.19,1.19453,81327
2017.09.18,1.19206,1.19687,1.19142,1.19476,63329
2017.09.19,1.19497,1.20058,1.19486,1.19926,73155
2017.09.20,1.19931,1.20328,1.18605,1.18898,86633
2017.09.21,1.18896,1.19529,1.18649,1.19396,79147
2017.09.22,1.194,1.20037,1.19354,1.19462,71908
2017.09.25,1.18976,1.19357,1.18312,1.1847,75164
2017.09.26,1.18461,1.18607,1.17567,1.17908,78279
2017.09.27,1.17916,1.17946,1.17163,1.17435,76133
2017.09.28,1.17431,1.18033,1.17204,1.17844,76202
2017.09.29,1.17849,1.18317,1.17718,1.18132,63035
2017.10.02,1.17893,1.18143,1.17294,1.17313,61631
2017.10.03,1.17301,1.17726,1.16955,1.17426,60651
2017.10.04,1.17419,1.1787,1.17343,1.17573,60506
2017.10.05,1.17576,1.17781,1.16982,1.17098,59513
2017.10.06,1.17096,1.1738,1.16687,1.17326,71084
2017.10.09,1.17269,1.17552,1.17188,1.17389,37356
2017.10.10,1.17381,1.18246,1.1738,1.18072,64651
2017.10.11,1.18073,1.18683,1.17944,1.18567,63563
2017.10.12,1.18553,1.1879,1.18262,1.18291,59096
2017.10.13,1.18291,1.18743,1.18047,1.18198,64128
2017.10.16,1.18119,1.18185,1.17798,1.17952,53570
2017.10.17,1.17947,1.17991,1.17353,1.17655,54641
2017.10.18,1.17656,1.18045,1.17294,1.17863,57250
2017.10.19,1.17858,1.18573,1.17673,1.18515,68908
2017.10.20,1.18523,1.18572,1.17618,1.17788,67027
2017.10.23,1.17638,1.17767,1.17242,1.17477,53942
2017.10.24,1.17476,1.17921,1.1742,1.17602,57238
2017.10.25,1.1759,1.18169,1.17523,1.18115,70990
2017.10.26,1.1811,1.1836,1.16397,1.16493,77652
2017.10.27,1.16497,1.16564,1.15737,1.16078,76073
2017.10.29,1.16093,1.1615,1.16041,1.16062,553
2017.10.30,1.16058,1.16569,1.1593,1.16486,54938
2017.10.31,1.16485,1.16604,1.16243,1.1645,51697
2017.11.01,1.16453,1.16564,1.16056,1.16215,61745
2017.11.02,1.16214,1.16865,1.16122,1.16554,74209
2017.11.03,1.1656,1.16894,1.15984,1.16073,57507
2017.11.06,1.16064,1.16234,1.15795,1.16049,55170
2017.11.07,1.16023,1.16148,1.15534,1.15849,58949
2017.11.08,1.15849,1.16103,1.15782,1.15923,49849
2017.11.09,1.15929,1.16541,1.15848,1.164,63352
2017.11.10,1.164,1.16772,1.16221,1.16633,49191
2017.11.13,1.16566,1.16744,1.16366,1.16657,41718
2017.11.14,1.16657,1.18042,1.16607,1.17966,55699
2017.11.15,1.17966,1.1859,1.1784,1.17894,69849
2017.11.16,1.17889,1.18001,1.17561,1.1769,57254
2017.11.17,1.1769,1.1821,1.17645,1.17882,60453
2017.11.20,1.1784,1.18078,1.17216,1.17316,66488
2017.11.21,1.17316,1.1757,1.17125,1.1737,51593
2017.11.22,1.1737,1.18261,1.17316,1.18206,55180
2017.11.23,1.18206,1.18552,1.18124,1.18461,41140
2017.11.24,1.1849,1.19436,1.1836,1.19309,53745
2017.11.27,1.19251,1.19603,1.18948,1.18962,56313
2017.11.28,1.1896,1.19191,1.18261,1.18359,68403
2017.11.29,1.1836,1.1882,1.18166,1.18451,63562
2017.11.30,1.1845,1.19307,1.18082,1.19025,67952
2017.12.01,1.1903,1.19395,1.185,1.18975,87787
2017.12.04,1.18615,1.18778,1.18284,1.18634,60407
2017.12.05,1.18634,1.18758,1.17999,1.18248,60899
2017.12.06,1.18241,1.18474,1.17799,1.1794,56964
2017.12.07,1.1794,1.18138,1.17711,1.17714,49052
2017.12.08,1.17711,1.17758,1.17293,1.17724,53952
2017.12.11,1.17649,1.1811,1.1762,1.17677,41028
2017.12.12,1.17677,1.17918,1.17167,1.174,46243
2017.12.13,1.174,1.18307,1.17286,1.18241,55530
2017.12.14,1.1825,1.18618,1.177,1.17765,65108
2017.12.15,1.17766,1.18116,1.17482,1.17492,54194
2017.12.18,1.17401,1.18336,1.17372,1.17805,48905
2017.12.19,1.17805,1.18481,1.17759,1.18385,53544
2017.12.20,1.18374,1.19009,1.18281,1.18694,52326
2017.12.21,1.18691,1.18888,1.18486,1.18717,47415
2017.12.22,1.18716,1.18746,1.18161,1.18608,49767
2017.12.26,1.18672,1.18779,1.18458,1.18571,15960
2017.12.27,1.18573,1.19094,1.18543,1.18858,42013
2017.12.28,1.18852,1.19581,1.18852,1.19412,39556
2017.12.29,1.19411,1.20247,1.19354,1.20011,41153
2018.01.02,1.20276,1.20804,1.2023,1.20572,37718
2018.01.03,1.20575,1.20654,1.20005,1.20134,45978
2018.01.04,1.20135,1.20883,1.20037,1.20661,49211
2018.01.05,1.20659,1.20819,1.20198,1.20287,50180
2018.01.08,1.20266,1.20515,1.1955,1.19651,42626
2018.01.09,1.1965,1.19748,1.19148,1.19345,48964
2018.01.10,1.19346,1.20172,1.19226,1.19451,68728
2018.01.11,1.19455,1.20581,1.19286,1.20302,69053
2018.01.12,1.20299,1.22178,1.20293,1.22037,82860
2018.01.15,1.21932,1.22958,1.21868,1.22617,67969
2018.01.16,1.22612,1.22824,1.21943,1.22583,73364
2018.01.17,1.22578,1.23223,1.21762,1.21834,89197
2018.01.18,1.2183,1.22643,1.21644,1.22362,76790
2018.01.19,1.22359,1.22946,1.22142,1.22173,73275
2018.01.22,1.22669,1.22716,1.22131,1.22595,59438
2018.01.23,1.22595,1.23053,1.22222,1.22963,69130
2018.01.24,1.22963,1.24141,1.22923,1.24062,85460
2018.01.25,1.24061,1.25367,1.2363,1.23965,131518
2018.01.26,1.23975,1.24929,1.23694,1.24282,105633
2018.01.29,1.24229,1.24313,1.23359,1.23805,86648
2018.01.30,1.23804,1.24532,1.23341,1.24009,85665
2018.01.31,1.24007,1.2474,1.23863,1.24119,100821
2018.02.01,1.24124,1.25216,1.23846,1.2507,88195
2018.02.02,1.25068,1.25173,1.24086,1.24549,93603
2018.02.05,1.24342,1.24741,1.23618,1.23648,96636
2018.02.06,1.23643,1.24338,1.23131,1.23757,135293
2018.02.07,1.23749,1.24052,1.22451,1.22615,88070
2018.02.08,1.22614,1.22943,1.22113,1.2245,111447
2018.02.09,1.22446,1.22865,1.22047,1.22507,107282
2018.02.12,1.22441,1.22964,1.22343,1.22894,65399
2018.02.13,1.22893,1.23702,1.22837,1.23493,66715
2018.02.14,1.23492,1.24643,1.22751,1.24486,90691
2018.02.15,1.24482,1.25094,1.24472,1.25047,80196
2018.02.16,1.25033,1.25544,1.23924,1.24097,78455
2018.02.19,1.24009,1.24342,1.23683,1.24055,54638
2018.02.20,1.24043,1.24115,1.23189,1.23351,69111
2018.02.21,1.23353,1.2359,1.22803,1.2281,80014
2018.02.22,1.22811,1.23512,1.2259,1.23281,72640
2018.02.23,1.23284,1.23364,1.2279,1.22938,60356
2018.02.26,1.22925,1.23544,1.2277,1.23152,61431
2018.02.27,1.23152,1.23456,1.22208,1.22318,73519
2018.02.28,1.22306,1.22407,1.21871,1.21916,68074
2018.03.01,1.21915,1.22724,1.21538,1.22643,82682
2018.03.02,1.22643,1.2335,1.22506,1.23178,74478
2018.03.05,1.23333,1.23637,1.22681,1.23341,75825
2018.03.06,1.23334,1.24193,1.23272,1.24025,70954
2018.03.07,1.24021,1.24438,1.2384,1.24099,73728
2018.03.08,1.24088,1.24454,1.22972,1.23092,82188
2018.03.09,1.23098,1.23334,1.22722,1.23044,72573
2018.03.11,1.23099,1.23124,1.2306,1.23096,317
2018.03.12,1.23096,1.23447,1.22895,1.23336,51856
2018.03.13,1.23334,1.24066,1.23137,1.23903,66013
2018.03.14,1.23904,1.24117,1.23464,1.2367,62819
2018.03.15,1.23671,1.23829,1.22995,1.23036,63510
2018.03.16,1.23035,1.23353,1.22592,1.22866,51748
2018.03.18,1.2282,1.22906,1.2281,1.22872,601
2018.03.19,1.22873,1.23578,1.22572,1.23333,57133
2018.03.20,1.23334,1.23539,1.2239,1.22426,55554
2018.03.21,1.22427,1.23489,1.22409,1.23377,64915
2018.03.22,1.23378,1.23877,1.22843,1.23049,69531
2018.03.23,1.23053,1.23725,1.23053,1.23526,62164
2018.03.26,1.23482,1.24607,1.23482,1.2442,54160
2018.03.27,1.24419,1.24754,1.23718,1.24011,58477
2018.03.28,1.24009,1.24208,1.22994,1.23067,59079
2018.03.29,1.23062,1.23349,1.22831,1.22993,54415
2018.03.30,1.22992,1.23296,1.22914,1.23156,29282
2018.04.02,1.23179,1.23442,1.2281,1.23008,30402
2018.04.03,1.23008,1.23355,1.22528,1.22691,52112
2018.04.04,1.22685,1.23139,1.22563,1.22769,48247
2018.04.05,1.22769,1.22895,1.22175,1.22393,46139
2018.04.06,1.22382,1.22899,1.22144,1.22792,66166
2018.04.09,1.2284,1.23295,1.22594,1.23196,55668
2018.04.10,1.23184,1.23768,1.23019,1.23549,59130
2018.04.11,1.2354,1.2395,1.23461,1.2366,54946
2018.04.12,1.2366,1.2379,1.22988,1.23253,56831
2018.04.13,1.23253,1.23451,1.23063,1.23264,46562
2018.04.16,1.23284,1.23936,1.23234,1.23784,40402
2018.04.17,1.23772,1.24128,1.23351,1.23684,43429
2018.04.18,1.23681,1.23963,1.23411,1.23726,49467
2018.04.19,1.2372,1.23993,1.23283,1.23445,56037
2018.04.20,1.23435,1.2352,1.22487,1.22864,49364
2018.04.23,1.22709,1.22886,1.21967,1.22075,49899
2018.04.24,1.22067,1.22439,1.21809,1.2231,53913
2018.04.25,1.22308,1.22379,1.21592,1.21597,51554
2018.04.26,1.21597,1.22091,1.20956,1.21023,68282
2018.04.27,1.21015,1.21321,1.20545,1.21284,57374
2018.04.30,1.21229,1.21379,1.20636,1.20764,53811
2018.05.01,1.20758,1.20832,1.19807,1.19913,47453
2018.05.02,1.1991,1.20308,1.19371,1.19493,73838
2018.05.03,1.19493,1.2008,1.1947,1.1987,71161
2018.05.04,1.19865,1.19946,1.19101,1.1961,55594
2018.05.07,1.19545,1.19773,1.18967,1.19215,41703
2018.05.08,1.19207,1.19379,1.18373,1.18632,60424
2018.05.09,1.1863,1.18961,1.18219,1.18492,58361
2018.05.10,1.18494,1.19457,1.18421,1.19137,69178
2018.05.11,1.19135,1.19671,1.18904,1.19379,52263
2018.05.14,1.19417,1.19953,1.19253,1.19254,50659
2018.05.15,1.19252,1.19376,1.18194,1.18365,68386
2018.05.16,1.18364,1.18532,1.17626,1.18061,75283
2018.05.17,1.18054,1.18366,1.17755,1.17923,67682
2018.05.18,1.17921,1.18212,1.17491,1.17694,55620
2018.05.21,1.17695,1.17949,1.17158,1.17903,51344
2018.05.22,1.17902,1.18291,1.17557,1.17772,62915
2018.05.23,1.17766,1.17888,1.16751,1.16943,83789
2018.05.24,1.16939,1.17496,1.16899,1.17184,69463
2018.05.25,1.17184,1.17327,1.16442,1.16492,67302
2018.05.28,1.1685,1.17275,1.16066,1.1623,55390
2018.05.29,1.16222,1.16388,1.15091,1.1538,94300
2018.05.30,1.15327,1.16753,1.15178,1.1662,82921
2018.05.31,1.16642,1.17234,1.16402,1.16899,74020
2018.06.01,1.16893,1.17171,1.16162,1.16586,66376
2018.06.04,1.16569,1.17436,1.16555,1.1697,57857
2018.06.05,1.16963,1.17313,1.16518,1.17158,62508
2018.06.06,1.17151,1.17948,1.17076,1.17727,58102
